name,length,score,pvalue,qvalue,viral
QHVT01000006_23,5000,0.070474655,0.394251758,0.436979767,0
QHVT01000006_33,5000,0.001068653,0.938394373,0.487817152,0
QHVT01000006_75,5000,0.023316712,0.590104293,0.446044015,0
QHVT01000013_15,5000,0.039114474,0.493936454,0.436979767,0
QHVT01000016_18,5000,0.019353096,0.621877274,0.448579607,0
QHVT01000019_4,5000,0.808424677,0.027043415,0.295441796,0
QHVT01000020_14,5000,0.03608624,0.510429299,0.437290939,0
QHVT01000028_8,5000,0.048485737,0.457555178,0.436979767,0
QHZJ01000078_1,5000,0.371089334,0.130244967,0.436979767,0
QHZJ01000132_2,5000,0.099778458,0.33507155,0.436979767,0
QHZJ01000133_2,5000,0.214888671,0.211253941,0.436979767,0
QIAY01000014_1,5000,0.208964522,0.216711133,0.436979767,0
QIAY01000017_2,5000,0.084997028,0.363934029,0.436979767,0
QIAY01000052_2,5000,0.051157841,0.448944943,0.436979767,0
QIAY01000358_1,5000,0.052969167,0.44324521,0.436979767,0
QHZM01000053_1,5000,0.010188037,0.722774679,0.458942863,0
QHZM01000276_1,5000,0.021543694,0.602473927,0.447045681,0
NTKE01000023_2,5000,0.275007752,0.176570458,0.436979767,0
NTJY01000049_2,5000,0.096001015,0.342711618,0.436979767,0
QHTV01000153_3,5000,0.002489152,0.881639583,0.477123252,0
NTKS01000006_6,5000,0.04007764,0.49078341,0.436979767,0
NTKJ01000003_1,5000,0.551671273,0.07652195,0.400111721,0
NTKJ01000005_11,5000,0.037569749,0.50133398,0.436979767,0
NTKJ01000008_1,5000,0.432711331,0.109022556,0.431715684,0
NTKJ01000010_4,5000,0.67945606,0.049478535,0.35162605,0
NTKJ01000030_2,5000,0.171093887,0.248847926,0.436979767,0
LYPF01000001_61,5000,0.295227531,0.163837012,0.436979767,0
LYPF01000002_20,5000,0.656200847,0.054329372,0.365507237,0
LYPF01000007_18,5000,0.039099296,0.493936454,0.436979767,0
LYPF01000007_45,5000,0.081421614,0.371937909,0.436979767,0
LYPF01000008_2,5000,0.332054864,0.146859083,0.436979767,0
LYPF01000008_13,5000,0.606072006,0.065728838,0.385014646,0
LYPF01000008_31,5000,0.094827131,0.343924327,0.436979767,0
LYPF01000009_13,5000,0.041270438,0.486296386,0.436979767,0
QIAS01000027_2,5000,0.110431174,0.318336163,0.436979767,0
QIAS01000062_1,5000,0.002705488,0.872786806,0.47538519,0
QIAS01000238_1,5000,0.00023683,0.985204948,0.498102363,0
QHVV01000037_2,5000,0.009469036,0.733810332,0.458998694,0
QHVV01000082_10,5000,0.031680152,0.53431967,0.438396767,0
QHVV01000084_5,5000,0.014948459,0.665413534,0.455747409,0
QHVV01000086_1,5000,0.017088459,0.643463497,0.451562203,0
QHVN01000199_1,5000,0.017746208,0.636793597,0.451562203,0
QHVN01000436_1,5000,0.074790383,0.386247878,0.436979767,0
QHYH01000038_1,5000,0.165651375,0.255032743,0.436979767,0
QHYH01000079_30,5000,0.183097822,0.237569731,0.436979767,0
QHYH01000082_15,5000,0.006989961,0.774557361,0.462467032,0
QHYH01000087_19,5000,0.402158677,0.119815668,0.436979767,0
QHYH01000089_13,5000,0.010426129,0.719621635,0.458942863,0
QHYH01000090_17,5000,0.039020978,0.494542809,0.436979767,0
QHYH01000091_30,5000,0.009244791,0.737812273,0.458998694,0
QHYH01000098_4,5000,0.006753932,0.779529469,0.462467032,0
QHYH01000098_17,5000,0.145752562,0.273344652,0.436979767,0
QHYH01000098_32,5000,0.078583152,0.378486539,0.436979767,0
QHYH01000105_8,5000,0.381012809,0.126485569,0.436979767,0
QHYH01000106_1,5000,0.08151289,0.371695367,0.436979767,0
QHYH01000106_5,5000,0.017247401,0.642008246,0.451562203,0
QHYH01000112_12,5000,0.04404185,0.473926752,0.436979767,0
QHYH01000115_15,5000,0.02561094,0.573126364,0.445469458,0
QHYH01000120_2,5000,0.08900863,0.356293961,0.436979767,0
QHYH01000162_5,5000,0.042402758,0.481688091,0.436979767,0
QHTW01000041_1,5000,0.0109408,0.710890129,0.458942863,0
QHTW01000044_2,5000,0.193020635,0.229929663,0.436979767,0
QHTW01000097_3,5000,0.067337892,0.400679117,0.436979767,0
QHTW01000112_2,5000,0.112336373,0.316395828,0.436979767,0
QHTW01000120_1,5000,0.001505236,0.918627213,0.484339543,0
QHZD01000007_7,5000,0.113373665,0.315061848,0.436979767,0
QHZD01000017_26,5000,0.443722109,0.105020616,0.431715684,0
QHZD01000018_45,5000,0.001119787,0.934877516,0.48718096,0
QHZD01000019_49,5000,0.005626634,0.803177298,0.466889663,0
QHZD01000019_77,5000,0.015180207,0.661654135,0.455747409,0
QHZD01000021_15,5000,0.032738032,0.528377395,0.438396767,0
QHZD01000024_15,5000,0.031635601,0.534804754,0.438396767,0
QHZD01000026_30,5000,0.006328131,0.78886733,0.464457209,0
QHZD01000027_7,5000,0.037620805,0.500848896,0.436979767,0
QHZD01000030_9,5000,0.174960157,0.245209799,0.436979767,0
QHZD01000030_15,5000,0.039536076,0.492966287,0.436979767,0
QHZD01000031_11,5000,0.003051668,0.864419112,0.47538519,0
QHZD01000033_11,5000,0.14326971,0.276618967,0.436979767,0
QHZD01000039_15,5000,0.176662851,0.243875819,0.436979767,0
QHZD01000042_11,5000,0.209919202,0.215619694,0.436979767,0
QIAW01000178_1,5000,0.045600777,0.467984477,0.436979767,0
QIAW01000634_1,5000,0.05174671,0.447610963,0.436979767,0
QHVB01000024_13,5000,0.117672229,0.308028135,0.436979767,0
QHVB01000024_46,5000,0.048168446,0.458767887,0.436979767,0
QHVB01000026_25,5000,0.000705043,0.95512976,0.488526185,0
QHVB01000034_16,5000,0.071475273,0.392068882,0.436979767,0
QHVB01000045_5,5000,0.011899408,0.699126849,0.457534832,0
QHYW01000069_1,5000,0.014972305,0.665170992,0.455747409,0
QHYW01000084_2,5000,0.056022489,0.43269464,0.436979767,0
QHYW01000090_11,5000,0.051972659,0.446276983,0.436979767,0
QHYW01000094_1,5000,0.529598093,0.081251516,0.409547754,0
QHYW01000136_7,5000,0.00263696,0.87472714,0.475862237,0
QHYW01000226_4,5000,0.137509974,0.281591074,0.436979767,0
QHYW01000233_9,5000,0.027327525,0.562697065,0.445469458,0
QHYW01000234_5,5000,0.032006036,0.532621877,0.438396767,0
QHYW01000252_3,5000,0.043846801,0.474654378,0.436979767,0
QHYW01000302_14,5000,0.003096432,0.862721319,0.47538519,0
QHYW01000365_2,5000,0.002800511,0.870118846,0.47538519,0
QHYM01000038_1,5000,0.002365028,0.885641523,0.478190808,0
QHYM01000100_16,5000,0.092314495,0.349866602,0.436979767,0
QHYM01000102_9,5000,0.018797206,0.626849382,0.449914962,0
QHYM01000104_16,5000,0.099271012,0.337133155,0.436979767,0
QHYM01000124_4,5000,0.130095029,0.291050206,0.436979767,0
QHYM01000141_2,5000,0.017295289,0.641523163,0.451562203,0
QHYM01000144_1,5000,0.009649198,0.729080766,0.458998694,0
QHYM01000150_5,5000,0.090917995,0.351928208,0.436979767,0
QHYM01000248_2,5000,0.06033693,0.420082464,0.436979767,0
QHYM01000321_2,5000,0.074458361,0.386854232,0.436979767,0
QHYQ01000139_2,5000,0.012207547,0.695124909,0.457493294,0
QHYQ01000200_2,5000,0.105616834,0.326097502,0.436979767,0
QHYQ01000241_2,5000,0.041623543,0.484719864,0.436979767,0
QHYQ01000296_1,5000,0.05086649,0.450036381,0.436979767,0
QHYQ01000297_3,5000,0.006682449,0.781227262,0.463201961,0
LQRT01000001_40,5000,0.317097977,0.154741693,0.436979767,0
LQRT01000002_123,5000,0.081998965,0.370846471,0.436979767,0
LQRT01000003_32,5000,0.760617959,0.035168567,0.316684193,0
LQRT01000004_29,5000,0.258582882,0.18469561,0.436979767,0
LQRT01000006_19,5000,0.329165951,0.148314334,0.436979767,0
LQRT01000008_17,5000,0.064519269,0.406985205,0.436979767,0
LQRT01000013_97,5000,0.126361555,0.296628668,0.436979767,0
LQRT01000013_121,5000,0.172220552,0.24799903,0.436979767,0
LQRT01000013_129,5000,0.713610207,0.043414989,0.329412905,0
LQRT01000013_148,5000,0.165008098,0.255396556,0.436979767,0
LQRT01000015_1,5000,0.521645,0.08307058,0.410931686,0
LQRT01000046_59,5000,0.078064033,0.379577977,0.436979767,0
LQRT01000046_68,5000,0.1157479,0.310574824,0.436979767,0
LQRT01000046_84,5000,0.228387538,0.201552268,0.436979767,0
QHWE01000007_4,5000,0.027047917,0.564516129,0.445469458,0
QHWE01000029_6,5000,0.143356311,0.276376425,0.436979767,0
QHWE01000031_1,5000,0.28745867,0.167475139,0.436979767,0
QHWE01000047_3,5000,0.023720408,0.585132185,0.446044015,0
QHWE01000059_14,5000,0.014102945,0.674023769,0.455747409,0
QHWE01000067_3,5000,0.031841494,0.533713316,0.438396767,0
QHWE01000068_18,5000,0.116301429,0.310211011,0.436979767,0
QHWE01000082_6,5000,0.031402937,0.535896192,0.438396767,0
QHWE01000103_9,5000,0.025658719,0.572762552,0.445469458,0
QHWE01000107_2,5000,0.020492987,0.610720349,0.447700446,0
QHWE01000121_2,5000,0.086228103,0.36150861,0.436979767,0
QHWE01000168_1,5000,0.016108114,0.651346107,0.452686726,0
QHWE01000204_4,5000,0.010187135,0.722774679,0.458942863,0
QHUL01000013_1,5000,0.019107098,0.623575067,0.448841787,0
QHUL01000051_21,5000,0.017919283,0.635217075,0.451538727,0
QHUL01000061_9,5000,0.011642926,0.702764977,0.458942863,0
QHUL01000067_1,5000,0.121127563,0.303177298,0.436979767,0
NTJO01000001_2,5000,0.067042163,0.40104293,0.436979767,0
QHYJ01000011_7,5000,0.451443903,0.103322823,0.431715684,0
QHYJ01000041_5,5000,0.434757308,0.108052389,0.431715684,0
QHYJ01000144_9,5000,0.02763401,0.560756731,0.445469458,0
QHYJ01000201_1,5000,0.349426862,0.13849139,0.436979767,0
QHYJ01000225_2,5000,0.306533706,0.158743633,0.436979767,0
QHYJ01000287_1,5000,0.023166375,0.590831919,0.446044015,0
QHYJ01000288_4,5000,0.007372755,0.767644919,0.462467032,0
QHYJ01000340_11,5000,0.016392559,0.650254669,0.452686726,0
QIAQ01000058_3,5000,0.234411949,0.197429057,0.436979767,0
QIAQ01000060_1,5000,0.007265592,0.768857628,0.462467032,0
QIAQ01000083_2,5000,0.002728675,0.872180451,0.47538519,0
QIAQ01000116_2,5000,0.068607025,0.398253699,0.436979767,0
QHUB01000017_6,5000,0.201028165,0.223744846,0.436979767,0
QHUB01000024_2,5000,0.03704421,0.505457191,0.437290939,0
QHUB01000024_3,5000,0.018852731,0.626121756,0.449712568,0
QHUB01000035_10,5000,0.006880756,0.776861509,0.462467032,0
MIEQ01000010_1,5000,0.081251591,0.372180451,0.436979767,0
MIEQ01000022_18,5000,0.575364116,0.071307301,0.386877621,0
MIEQ01000024_11,5000,0.03747303,0.501940335,0.436979767,0
MIEQ01000027_47,5000,0.215304422,0.210890129,0.436979767,0
MIEQ01000027_97,5000,0.404568151,0.118602959,0.436979767,0
MIEQ01000044_31,5000,0.09758548,0.339679845,0.436979767,0
MIEQ01000072_1,5000,0.24134976,0.193427116,0.436979767,0
MIEQ01000092_1,5000,0.03863799,0.495876789,0.436979767,0
MIEQ01000092_14,5000,0.076025257,0.383579918,0.436979767,0
QHVX01000129_1,5000,0.004430938,0.824884793,0.469236986,0
QHVX01000221_1,5000,0.007230973,0.769827795,0.462467032,0
NTKK01000001_38,5000,0.005067434,0.813849139,0.468418679,0
NTKK01000009_10,5000,0.129595513,0.292262915,0.436979767,0
NTKK01000011_5,5000,0.004137635,0.834465195,0.471380696,0
QHZN01000005_2,5000,0.51507144,0.084040747,0.412070627,0
QHZN01000048_1,5000,0.020729596,0.608416202,0.447700446,0
QHZN01000075_2,5000,0.083061848,0.368299782,0.436979767,0
QHZN01000083_6,5000,0.007620703,0.764006791,0.462467032,0
QHZN01000100_11,5000,0.027099906,0.564273587,0.445469458,0
QHZN01000122_4,5000,0.004835177,0.818457434,0.468418679,0
QHZN01000127_1,5000,0.005239565,0.81008974,0.468418679,0
QHZN01000159_1,5000,0.010503158,0.718287655,0.458942863,0
QHZN01000192_1,5000,0.076693577,0.382488479,0.436979767,0
QHZN01000229_2,5000,0.143923507,0.27577007,0.436979767,0
QHVE01000031_5,5000,0.002104452,0.895707009,0.479655572,0
QHVE01000034_7,5000,0.160525015,0.259519767,0.436979767,0
QHVE01000062_3,5000,0.011416608,0.705190395,0.458942863,0
QHVE01000077_2,5000,0.003569828,0.849866602,0.472787553,0
QHVE01000105_2,5000,0.131558251,0.288988601,0.436979767,0
QHPI01000007_1,5000,0.002424964,0.88394373,0.477529606,0
QHPI01000029_3,5000,0.071885269,0.391341256,0.436979767,0
QHPI01000039_12,5000,0.001616337,0.913412564,0.483865386,0
QHPI01000040_18,5000,0.002663094,0.873878244,0.475656846,0
QHPI01000040_22,5000,0.007263968,0.768978899,0.462467032,0
QHPI01000055_2,5000,0.003743906,0.845985933,0.472132455,0
QHPI01000068_6,5000,0.000785386,0.952340529,0.488526185,0
QHPI01000068_8,5000,0.000939703,0.945064274,0.488394151,0
QHPI01000070_1,5000,0.013792173,0.676085375,0.456045866,0
JWLZ01000002_1,5000,0.161615953,0.2585496,0.436979767,0
JWLZ01000004_1,5000,0.007110258,0.772131943,0.462467032,0
JWLZ01000057_10,5000,0.001600024,0.914746544,0.484317805,0
JWLZ01000152_8,5000,0.607667673,0.065486296,0.385014646,0
JWLZ01000159_46,5000,0.0580767,0.426509823,0.436979767,0
JWLZ01000163_2,5000,0.016188591,0.650861024,0.452686726,0
JWLZ01000173_2,5000,0.165167809,0.255275285,0.436979767,0
JWLZ01000175_10,5000,0.014753948,0.667232598,0.455747409,0
JWLZ01000202_7,5000,0.002102888,0.895707009,0.479655572,0
QHZS01000022_2,5000,0.932139493,0.009459132,0.180105913,0
QHZS01000393_1,5000,0.261506575,0.182876546,0.436979767,0
QHZS01000401_3,5000,0.114250701,0.313606597,0.436979767,0
QHZS01000767_1,5000,0.163657064,0.257458162,0.436979767,0
QHPO01000011_2,5000,0.009238446,0.737933544,0.458998694,0
QHPO01000118_1,5000,0.038413467,0.496846956,0.436979767,0
QHPO01000230_1,5000,0.01224588,0.694518554,0.457493294,0
QHPO01000290_3,5000,0.001019924,0.940213437,0.488070712,0
QIAO01000032_1,5000,0.186284007,0.235144312,0.436979767,0
QIAO01000103_2,5000,0.038127835,0.497938394,0.436979767,0
NEED01000002_1,5000,0.035978753,0.511156925,0.437290939,0
NEED01000002_2,5000,0.16649395,0.253941305,0.436979767,0
NEED01000003_3,5000,0.050312858,0.451370361,0.436979767,0
NEED01000015_18,5000,0.045093278,0.470046083,0.436979767,0
NEED01000016_1,5000,0.265713458,0.180814941,0.436979767,0
NEED01000017_3,5000,0.010050298,0.724351201,0.458942863,0
NEED01000017_11,5000,0.123626407,0.300145525,0.436979767,0
NEED01000023_88,5000,0.117200989,0.30875576,0.436979767,0
NEED01000027_7,5000,0.002830007,0.86939122,0.47538519,0
NEED01000049_4,5000,0.321855749,0.152922629,0.436979767,0
NEED01000068_8,5000,0.446334038,0.104414261,0.431715684,0
NEED01000070_2,5000,0.063114985,0.41025952,0.436979767,0
NEED01000071_41,5000,0.041699241,0.484356051,0.436979767,0
NEED01000075_27,5000,0.000395438,0.975260732,0.495557495,0
QHYX01000019_1,5000,0.300815355,0.161775406,0.436979767,0
QHYX01000032_1,5000,0.047726531,0.460223138,0.436979767,0
QHYX01000069_1,5000,0.081008165,0.372786806,0.436979767,0
QHYX01000153_1,5000,0.007735548,0.761945186,0.462467032,0
QHYX01000179_5,5000,0.116980087,0.309119573,0.436979767,0
QHYX01000179_12,5000,0.073150334,0.388430754,0.436979767,0
QHYX01000188_11,5000,0.044869404,0.470773708,0.436979767,0
QHYX01000224_6,5000,0.108451494,0.320882852,0.436979767,0
QHYX01000235_5,5000,0.021330189,0.604899345,0.44761884,0
QHYX01000239_2,5000,0.108881073,0.32064031,0.436979767,0
QHYX01000241_4,5000,0.002031741,0.898617512,0.480059949,0
QHYX01000307_1,5000,0.376152039,0.128304633,0.436979767,0
QHXH01000003_3,5000,0.20103652,0.223744846,0.436979767,0
QHXH01000085_2,5000,0.207122941,0.218408926,0.436979767,0
QHXH01000149_1,5000,0.209142416,0.216226049,0.436979767,0
QHXH01000240_1,5000,0.051202632,0.448823672,0.436979767,0
QHTM01000040_2,5000,0.01461056,0.668687849,0.455747409,0
QHTM01000083_1,5000,0.369542131,0.130366238,0.436979767,0
QHTM01000094_2,5000,0.104534271,0.327916566,0.436979767,0
QHTM01000193_1,5000,0.061524801,0.416565608,0.436979767,0
QHXM01000022_2,5000,0.835948933,0.023405287,0.281181821,0
QHXM01000063_6,5000,0.25076953,0.189303905,0.436979767,0
QHXM01000118_5,5000,0.394923537,0.121998545,0.436979767,0
QHXM01000129_3,5000,0.958391005,0.006427359,0.169662702,0
QHXM01000151_2,5000,0.374321722,0.128789716,0.436979767,0
QHXM01000232_1,5000,0.946540518,0.007397526,0.169662702,0
QHXM01000248_3,5000,0.691650151,0.0475382,0.34196868,0
NTKR01000013_5,5000,0.073842061,0.387703129,0.436979767,0
NTKR01000016_2,5000,0.076325554,0.382973563,0.436979767,0
NTKR01000019_1,5000,0.039557814,0.492966287,0.436979767,0
NTKR01000039_1,5000,0.005065922,0.813849139,0.468418679,0
QHVP01000087_3,5000,0.000872856,0.947853505,0.488394151,0
QHVP01000219_1,5000,0.002500005,0.881397041,0.477123252,0
QHVP01000331_1,5000,0.000790489,0.951976716,0.488526185,0
QHVP01000346_2,5000,0.001937513,0.902255639,0.480933971,0
QHVP01000419_1,5000,0.005766361,0.799660441,0.466188009,0
QHVP01000499_1,5000,0.000378077,0.976837254,0.496108767,0
QHVP01000549_1,5000,0.027796265,0.55930148,0.445469458,0
NTJN01000004_13,5000,0.017119798,0.643220956,0.451562203,0
QHOS01000036_7,5000,0.006610803,0.783288867,0.463750704,0
QHOS01000084_1,5000,0.078738587,0.378001455,0.436979767,0
QHYE01000014_4,5000,0.128745798,0.292990541,0.436979767,0
QHYE01000041_1,5000,0.0282884,0.556027165,0.445325967,0
QHYE01000044_21,5000,0.071688405,0.391705069,0.436979767,0
QHYE01000092_2,5000,0.935290382,0.009095319,0.180105913,0
QHYE01000103_1,5000,0.207641565,0.217923842,0.436979767,0
QHWN01000039_1,5000,0.071291877,0.392432695,0.436979767,0
QHWN01000066_2,5000,0.239849588,0.194397284,0.436979767,0
QHWN01000092_1,5000,0.003497578,0.851928208,0.47367332,0
QHWN01000136_1,5000,0.009978065,0.724957555,0.458942863,0
QHWN01000141_2,5000,0.094038075,0.345743391,0.436979767,0
QHWN01000145_1,5000,0.037992549,0.498423478,0.436979767,0
QHWN01000164_1,5000,0.081187068,0.372301722,0.436979767,0
QHWN01000251_1,5000,0.041113543,0.486538928,0.436979767,0
QHWN01000461_1,5000,0.738603705,0.03820034,0.318591667,0
PAWT01000008_4,5000,0.480110138,0.093499879,0.425902763,0
QHWB01000016_1,5000,0.157361877,0.262066456,0.436979767,0
QHWB01000030_52,5000,0.28995448,0.166868785,0.436979767,0
QHWB01000031_56,5000,0.006794087,0.778680572,0.462467032,0
QHWB01000032_34,5000,0.025496239,0.573368906,0.445469458,0
QHWB01000033_13,5000,0.805885624,0.027892311,0.295441796,0
QHWB01000033_35,5000,0.039365505,0.493208829,0.436979767,0
QHWB01000034_21,5000,0.073507623,0.388066942,0.436979767,0
QHWB01000034_44,5000,0.540398684,0.078704827,0.407304597,0
QHWB01000039_7,5000,0.00065531,0.957918991,0.489704607,0
QHWB01000042_28,5000,0.226816417,0.20312879,0.436979767,0
QHWB01000058_11,5000,0.042001689,0.483022071,0.436979767,0
QHWB01000059_7,5000,0.03814499,0.497938394,0.436979767,0
QHWB01000064_14,5000,0.186508565,0.2347805,0.436979767,0
QHWB01000069_8,5000,0.012814312,0.688212467,0.457493294,0
QHWB01000071_3,5000,0.084811747,0.364419112,0.436979767,0
NTJL01000005_11,5000,0.018239361,0.632185302,0.450858757,0
NTJL01000014_1,5000,0.163805562,0.25721562,0.436979767,0
QHWK01000062_1,5000,0.030944696,0.538927965,0.438396767,0
QHWK01000189_1,5000,0.365271174,0.132064031,0.436979767,0
QHWK01000364_1,5000,0.008165333,0.754426389,0.461128912,0
QHWK01000367_2,5000,0.098754657,0.338345865,0.436979767,0
QHWK01000402_1,5000,0.027726644,0.560150376,0.445469458,0
QHWK01000521_1,5000,0.014035978,0.67414504,0.455747409,0
QHWT01000004_2,5000,0.047258961,0.462284744,0.436979767,0
QHWT01000042_16,5000,0.038508571,0.496483143,0.436979767,0
QHWT01000043_37,5000,0.046864219,0.463497453,0.436979767,0
QHWT01000045_21,5000,0.091002919,0.351806937,0.436979767,0
QHWT01000047_8,5000,0.09483664,0.343924327,0.436979767,0
QHWT01000050_3,5000,0.529394763,0.081372787,0.409547754,0
QHWT01000051_7,5000,0.039236147,0.49345137,0.436979767,0
QHWT01000055_2,5000,0.024653684,0.57785593,0.446044015,0
QHWT01000055_3,5000,0.144802079,0.274193548,0.436979767,0
QHWT01000058_10,5000,0.197844234,0.226776619,0.436979767,0
QHWT01000060_22,5000,0.003969029,0.838467136,0.471695679,0
QHWT01000062_17,5000,0.02635199,0.568760611,0.445469458,0
QHWT01000063_8,5000,0.037849499,0.499757458,0.436979767,0
QHWT01000064_29,5000,0.017320901,0.641280621,0.451562203,0
QHWT01000079_6,5000,0.01197288,0.69791414,0.457493294,0
QHWT01000084_10,5000,0.012026856,0.697429057,0.457493294,0
QHWT01000084_18,5000,0.645250526,0.056633519,0.365589856,0
QHWT01000090_11,5000,0.077620169,0.380426874,0.436979767,0
QHWT01000102_2,5000,0.392240716,0.123211254,0.436979767,0
QHWP01000125_3,5000,0.004641393,0.820761581,0.468418679,0
QHWP01000130_1,5000,0.089851474,0.354232355,0.436979767,0
QHWP01000183_1,5000,0.074632108,0.386369149,0.436979767,0
QHWP01000209_1,5000,0.114952508,0.312272617,0.436979767,0
QHWP01000342_1,5000,0.008566874,0.748362843,0.459630029,0
QHWP01000357_1,5000,0.181830125,0.238539898,0.436979767,0
QHZC01000512_1,5000,0.020760452,0.607931118,0.447700446,0
QHZC01000601_1,5000,0.180263021,0.241086587,0.436979767,0
NTLA01000006_10,5000,0.068586601,0.398253699,0.436979767,0
NTLA01000008_3,5000,0.376492456,0.128304633,0.436979767,0
NTLA01000018_2,5000,0.322325086,0.152558816,0.436979767,0
QHZK01000012_2,5000,0.08491207,0.3640553,0.436979767,0
QHZK01000030_1,5000,0.011270024,0.707373272,0.458942863,0
QHZK01000108_1,5000,0.690348587,0.047780742,0.34196868,0
QHZK01000315_1,5000,0.225539458,0.203735144,0.436979767,0
QHZK01000330_1,5000,0.049828742,0.453068154,0.436979767,0
QHZK01000365_1,5000,0.051350978,0.44858113,0.436979767,0
QIAM01000013_2,5000,0.073586478,0.3878244,0.436979767,0
QIAM01000014_12,5000,0.086760008,0.360295901,0.436979767,0
QIAM01000022_19,5000,0.765062253,0.034077128,0.312624388,0
QIAM01000046_1,5000,0.530679241,0.081130245,0.409547754,0
QIAM01000057_2,5000,0.031793875,0.533834586,0.438396767,0
QIAM01000061_1,5000,0.082530998,0.369633762,0.436979767,0
QIAM01000110_2,5000,0.039809099,0.491996119,0.436979767,0
QHXU01000003_7,5000,0.023413992,0.588770313,0.446044015,0
QHXU01000075_6,5000,0.001053989,0.939243269,0.487818027,0
NTKB01000010_3,5000,0.052128246,0.44591317,0.436979767,0
QHWC01000075_2,5000,0.116738656,0.309604657,0.436979767,0
QHWC01000130_6,5000,0.003152548,0.861266068,0.47538519,0
QHWC01000176_1,5000,0.002716068,0.872422993,0.47538519,0
QHWC01000194_1,5000,0.009236612,0.737933544,0.458998694,0
QHWC01000205_3,5000,0.035580051,0.513339801,0.437290939,0
QHWC01000234_1,5000,0.04195203,0.483143342,0.436979767,0
QHWC01000334_1,5000,0.07599187,0.383579918,0.436979767,0
QHWC01000363_1,5000,0.008602844,0.747877759,0.459630029,0
QHWC01000375_1,5000,0.022559628,0.596410381,0.446044015,0
QHTQ01000221_1,5000,0.147267345,0.271889401,0.436979767,0
QHTQ01000314_2,5000,0.093420141,0.347198642,0.436979767,0
NSJK01000001_39,5000,0.020510412,0.610720349,0.447700446,0
NSJK01000002_13,5000,0.018772075,0.627334465,0.449943109,0
NSJK01000008_4,5000,0.049532968,0.454038322,0.436979767,0
NSJK01000015_1,5000,0.043308263,0.476958525,0.436979767,0
NSJK01000024_3,5000,0.006594902,0.783531409,0.463750704,0
NSJK01000027_1,5000,0.005930236,0.796628668,0.465226824,0
QHYG01000010_1,5000,0.004018382,0.837375697,0.471695679,0
QHYG01000063_5,5000,0.038973984,0.49466408,0.436979767,0
QHYG01000273_2,5000,0.072236739,0.39049236,0.436979767,0
QHYG01000311_6,5000,0.009869329,0.725927723,0.458942863,0
QHYG01000315_2,5000,0.012143005,0.696337618,0.457493294,0
QHYG01000382_2,5000,0.0661337,0.402740723,0.436979767,0
QHYG01000502_2,5000,0.795760603,0.02898375,0.295441796,0
QHYG01000510_3,5000,0.011855673,0.699611933,0.45755556,0
NSJP01000013_2,5000,0.030207606,0.542687364,0.438396767,0
NSJP01000078_2,5000,0.076494586,0.382852292,0.436979767,0
NSJP01000190_1,5000,0.005460338,0.8060878,0.467715348,0
NSJP01000211_1,5000,0.017340533,0.640916808,0.451562203,0
QIAI01000077_2,5000,0.034796317,0.517948096,0.437640288,0
QIAI01000267_2,5000,0.041780488,0.483749697,0.436979767,0
QIAI01000332_2,5000,0.020097902,0.61472229,0.447700446,0
QIAI01000342_1,5000,0.21707294,0.209313607,0.436979767,0
QIAI01000370_1,5000,0.022239934,0.598229445,0.446044015,0
NTJW01000001_12,5000,0.285746497,0.169051661,0.436979767,0
NTJW01000009_3,5000,0.461687239,0.100169779,0.431715684,0
NTJW01000009_5,5000,0.054105912,0.439970895,0.436979767,0
QHXZ01000020_6,5000,0.001833297,0.90637885,0.481656419,0
QHXZ01000027_10,5000,0.000516113,0.96701431,0.492856247,0
QHXZ01000048_3,5000,0.00078429,0.952340529,0.488526185,0
QHXZ01000057_2,5000,0.002059165,0.897647344,0.480049923,0
QHVA01000083_4,5000,0.063021492,0.410987145,0.436979767,0
QHVA01000104_1,5000,0.218492496,0.208100897,0.436979767,0
QHVA01000151_2,5000,0.046674903,0.464225079,0.436979767,0
QHWR01000055_1,5000,0.067434881,0.400557846,0.436979767,0
QHWR01000056_2,5000,0.194382787,0.228959496,0.436979767,0
QHWR01000073_1,5000,0.024084205,0.582221683,0.446044015,0
QHWR01000079_2,5000,0.076829152,0.382367208,0.436979767,0
QHWR01000126_5,5000,0.059271629,0.422750424,0.436979767,0
NIHC01000001_49,5000,0.047521457,0.46167839,0.436979767,0
NIHC01000001_163,5000,0.053501555,0.44191123,0.436979767,0
NIHC01000003_40,5000,0.08416653,0.365995634,0.436979767,0
NIHC01000004_80,5000,0.300547184,0.161775406,0.436979767,0
NIHC01000004_90,5000,0.040791388,0.487751637,0.436979767,0
NIHC01000011_9,5000,0.00674765,0.779529469,0.462467032,0
QHYD01000079_2,5000,0.003399144,0.854717439,0.474137203,0
QHYD01000095_1,5000,0.128753754,0.292990541,0.436979767,0
QHYD01000112_12,5000,0.096910441,0.341256367,0.436979767,0
QHYD01000113_6,5000,0.608399023,0.065365025,0.385014646,0
QHYD01000114_12,5000,0.098078649,0.338830948,0.436979767,0
QHYD01000125_16,5000,0.440552864,0.105626971,0.431715684,0
QHYD01000140_8,5000,0.251969561,0.18869755,0.436979767,0
QHYD01000151_6,5000,0.202679665,0.222410866,0.436979767,0
QHYD01000177_2,5000,0.263638612,0.18202765,0.436979767,0
QHYD01000215_11,5000,0.090739691,0.35229202,0.436979767,0
