"","name","length","score","pvalue","qvalue"
"540","k119_547 flag=1 multi=3.0000 len=490",490,0.0692997869698061,0.753028798411122,0.587017899349349
"541","k119_548 flag=1 multi=3.0000 len=343",343,0.0539300158869965,0.799682224428997,0.603276991387412
"542","k119_549 flag=1 multi=3.0000 len=598",598,0.301321039333059,0.360436941410129,0.521528750867235
"543","k119_550 flag=1 multi=5.0000 len=893",893,0.30464262625017,0.35656405163853,0.521169013600431
"544","k119_551 flag=1 multi=4.0000 len=1145",1145,0.00802156570293919,0.92294814047116,0.640966464326822
"545","k119_552 flag=1 multi=4.0000 len=690",690,0.481550394376619,0.206196623634558,0.500444738885654
"546","k119_553 flag=1 multi=778.0000 len=366",366,0.748067724832391,0.0639324726911619,0.46027367722894
"547","k119_555 flag=1 multi=2.0000 len=319",319,0.406566020891623,0.260536246276068,0.506722706691942
"548","k119_556 flag=1 multi=2.0000 len=652",652,0.345197586427161,0.314299900695134,0.518118602686267
"549","k119_557 flag=1 multi=40.0517 len=36808",36808,0.11144473871173,0.317244724715013,0.518118602686267
"550","k119_558 flag=1 multi=2.0000 len=467",467,0.0876984553646889,0.703634558093347,0.57601048000933
"551","k119_560 flag=1 multi=4.0000 len=1086",1086,0.014305420803932,0.870570414955953,0.625755350664972
"552","k119_561 flag=1 multi=3.8482 len=2668",2668,0.17625182323369,0.412364969904732,0.522928891272421
"553","k119_562 flag=1 multi=3.0000 len=389",389,0.16392822112632,0.542462760675273,0.536477394274641
"554","k119_563 flag=1 multi=1.0000 len=340",340,0.650634237592979,0.108282025819265,0.482345334451521
"555","k119_565 flag=1 multi=3.0000 len=749",749,0.491502553270637,0.199523336643496,0.500444738885654
"556","k119_566 flag=0 multi=36.6129 len=1186",1186,0.256387437920955,0.319288874715988,0.518118602686267
"557","k119_567 flag=1 multi=7.0000 len=1810",1810,0.410496994878672,0.201817674492765,0.500444738885654
"558","k119_568 flag=1 multi=4.0000 len=623",623,0.0582836052120483,0.785759682224429,0.597593182489929
"559","k119_569 flag=1 multi=4.0000 len=507",507,0.573000277348628,0.149533267130089,0.500444738885654
"560","k119_570 flag=1 multi=3.0000 len=547",547,0.245053387806748,0.425521350546177,0.522928891272421
"561","k119_571 flag=1 multi=4.0000 len=535",535,0.016101962568096,0.940794438927507,0.644195570890846
"562","k119_572 flag=1 multi=3.0000 len=470",470,0.973520134791458,0.00121151936444886,0.140890488832364
"563","k119_573 flag=1 multi=822.0000 len=424",424,0.466107816088163,0.216405163853029,0.500444738885654
"564","k119_575 flag=1 multi=3.0000 len=366",366,0.28614286995081,0.37682224428997,0.522928891272421
"565","k119_576 flag=1 multi=2.0000 len=312",312,0.0481564087288622,0.818867924528302,0.607391836652797
"566","k119_577 flag=1 multi=3.0000 len=397",397,0.127796642969387,0.610943396226415,0.550255877137689
"567","k119_578 flag=1 multi=4.0000 len=386",386,0.363608693894199,0.296444885799404,0.517934249988765
"568","k119_579 flag=1 multi=2.0000 len=309",309,0.012639482925734,0.955412115193644,0.644692018327529
"569","k119_580 flag=1 multi=3.0000 len=441",441,0.475276216721329,0.210407149950348,0.500444738885654
"570","k119_581 flag=1 multi=1216.0000 len=360",360,0.164596234933965,0.541350546176763,0.536477394274641
"571","k119_582 flag=1 multi=1.0000 len=437",437,0.00885699792055121,0.971916583912612,0.647876416379174
"572","k119_583 flag=1 multi=2.0000 len=304",304,0.168072941625846,0.535431976166832,0.536477394274641
"573","k119_584 flag=1 multi=3.0000 len=412",412,0.585781036395044,0.142343594836147,0.500444738885654
"574","k119_585 flag=1 multi=4.0000 len=384",384,0.305016014539394,0.356206554121152,0.521169013600431
"575","k119_586 flag=1 multi=3.0000 len=499",499,0.0716377320631928,0.746057596822244,0.582971579493179
"576","k119_587 flag=1 multi=1109.0000 len=335",335,0.0993732211595542,0.675173783515392,0.567398760860876
"577","k119_588 flag=0 multi=66.8345 len=19794",19794,0.0712028318247352,0.392675236478292,0.522928891272421
"578","k119_589 flag=1 multi=5.0000 len=870",870,0.43598584781394,0.237934458788481,0.502011959520066
"579","k119_590 flag=1 multi=4.0000 len=695",695,0.981613314943094,0.0005759682224429,0.140890488832364
"580","k119_591 flag=1 multi=4.0000 len=490",490,0.361898800654541,0.298133068520357,0.517934249988765
"581","k119_592 flag=1 multi=3.0000 len=546",546,0.183696721041309,0.509930486593843,0.534004255304659
"582","k119_593 flag=0 multi=284.0000 len=442",442,0.581917984783981,0.144428997020854,0.500444738885654
"583","k119_594 flag=1 multi=3.0000 len=306",306,0.0080986876763476,0.975074478649454,0.647876416379174
"584","k119_595 flag=0 multi=48.3474 len=712",712,0.0240582543058887,0.908599801390268,0.636883366529493
"585","k119_596 flag=1 multi=2.0000 len=319",319,0.081501555991425,0.719781529294935,0.578886372444172
"586","k119_597 flag=1 multi=4.0000 len=643",643,0.782608316893065,0.0501489572989076,0.423501565672856
"587","k119_598 flag=1 multi=4.0000 len=356",356,0.275048871729345,0.389493545183714,0.522928891272421
"588","k119_599 flag=1 multi=5.0000 len=566",566,0.019369355316304,0.926911618669315,0.640966464326822
"589","k119_600 flag=1 multi=3.0000 len=917",917,0.168754051938792,0.534359483614697,0.536477394274641
"590","k119_601 flag=1 multi=23.0000 len=1313",1313,0.388441189210695,0.214812452664727,0.500444738885654
"591","k119_602 flag=1 multi=4.0000 len=1656",1656,0.758775226954024,0.0561645473751345,0.448505171959153
"592","k119_603 flag=1 multi=2.0000 len=327",327,0.0637073282073767,0.769394240317776,0.594117196684719
"593","k119_604 flag=1 multi=8.0000 len=461",461,0.635237384836961,0.116007944389275,0.495044982338849
"594","k119_605 flag=1 multi=3.0000 len=358",358,0.0386375735433348,0.852969215491559,0.617851309450327
"595","k119_606 flag=1 multi=2.0000 len=595",595,0.0598891823258158,0.78103277060576,0.596486635623224
"596","k119_607 flag=1 multi=3.0000 len=541",541,0.494578376214479,0.197517378351539,0.500444738885654
"597","k119_608 flag=1 multi=2.0000 len=536",536,0.110071380175407,0.649930486593843,0.563402241414989
"598","k119_609 flag=1 multi=6.0000 len=352",352,0.0278195588365987,0.893684210526316,0.6326469181861
"599","k119_610 flag=0 multi=18.1000 len=429",429,0.233477283838356,0.44051638530288,0.522928891272421
"600","k119_611 flag=1 multi=3.0000 len=497",497,0.307708747628125,0.353167825223436,0.521169013600431
"601","k119_612 flag=1 multi=5.0000 len=924",924,0.324601388982949,0.335273088381331,0.521169013600431
"602","k119_613 flag=1 multi=3.0000 len=628",628,0.162857413051599,0.544369414101291,0.536477394274641
"603","k119_614 flag=1 multi=21.0000 len=1715",1715,0.135135351878013,0.473870929166501,0.527107533120349
"604","k119_615 flag=1 multi=3.0000 len=636",636,0.203894577136099,0.480496524329692,0.527107533120349
"605","k119_616 flag=1 multi=124.0000 len=638",638,0.123019379646105,0.620615690168818,0.551307547869444
"606","k119_617 flag=1 multi=5.0000 len=981",981,0.527374376178,0.176643495531281,0.500444738885654
"607","k119_618 flag=1 multi=2.0000 len=326",326,0.023578432031993,0.910367428003972,0.636883366529493
"608","k119_619 flag=1 multi=5.0000 len=672",672,0.71068808150936,0.0800595829195631,0.469523806570339
"609","k119_620 flag=1 multi=4.0000 len=590",590,0.0803075654165634,0.722502482621649,0.579786674518522
"610","k119_621 flag=0 multi=129.0514 len=1695",1695,0.530664888417624,0.141268386016662,0.500444738885654
"611","k119_622 flag=1 multi=328.0000 len=1119",1119,0.131374206089684,0.480567624666162,0.527107533120349
"612","k119_623 flag=0 multi=120.8501 len=1013",1013,0.55074761167797,0.132578626380197,0.500444738885654
"613","k119_624 flag=1 multi=6.0000 len=1303",1303,0.0769379271084214,0.597759795910232,0.54986485765108
"614","k119_625 flag=1 multi=2.0000 len=663",663,0.0751496569195243,0.73656405163853,0.58068946238272
"615","k119_626 flag=1 multi=2.0000 len=438",438,0.024465397322904,0.907249255213505,0.636742768227789
"616","k119_627 flag=1 multi=2.0000 len=386",386,0.182365603228101,0.511976166832175,0.534004255304659
"617","k119_628 flag=1 multi=3.0000 len=435",435,0.17286225155412,0.527924528301887,0.536477394274641
"618","k119_629 flag=1 multi=3.0000 len=386",386,0.00676608648075545,0.980794438927507,0.650698181356298
"619","k119_631 flag=1 multi=3.0000 len=306",306,0.419716157897198,0.250268123138034,0.506722706691942
"620","k119_632 flag=1 multi=4.0000 len=845",845,0.260361681545329,0.406534260178749,0.522928891272421
"621","k119_633 flag=1 multi=4.0000 len=751",751,0.0283540606973176,0.89149950347567,0.632467842875404
"622","k119_634 flag=1 multi=2.0000 len=484",484,0.0345128009006315,0.868381330685204,0.625555201139116
"623","k119_635 flag=1 multi=3.0000 len=381",381,0.188733583422079,0.502800397219464,0.534004255304659
"624","k119_636 flag=0 multi=932.8660 len=21219",21219,0.396008587202517,0.121756002910502,0.500444738885654
"625","k119_637 flag=0 multi=544.3382 len=391",391,0.853948435152912,0.0273088381330685,0.417562250968006
"626","k119_638 flag=1 multi=4.0000 len=700",700,0.138082482137613,0.589553128103277,0.549132116638846
"627","k119_639 flag=1 multi=2.0000 len=393",393,0.388818050725378,0.274478649453823,0.509158393287409
"628","k119_640 flag=1 multi=2.0000 len=518",518,0.217688704017969,0.461608738828203,0.522928891272421
"629","k119_641 flag=1 multi=2.0000 len=334",334,0.00206563485832458,0.996464746772592,0.652500702064372
"630","k119_642 flag=1 multi=3.0000 len=559",559,0.0109458376480276,0.962204568023833,0.646742366061633
"631","k119_643 flag=0 multi=76.5829 len=7589",7589,0.0376087275017095,0.500970167353869,0.534004255304659
"632","k119_644 flag=1 multi=4.0000 len=447",447,0.177766850766689,0.519563058589871,0.534004255304659
"633","k119_645 flag=1 multi=4.0000 len=560",560,0.802288683583119,0.0438927507447865,0.423501565672856
"634","k119_646 flag=0 multi=190.6113 len=7678",7678,0.115960483148608,0.310453553237934,0.518118602686267
"635","k119_647 flag=1 multi=108.0000 len=303",303,0.073677429051045,0.740476663356504,0.58068946238272
"636","k119_648 flag=1 multi=2.0000 len=426",426,0.71452444993053,0.0782323733862959,0.469523806570339
"637","k119_649 flag=1 multi=2.0000 len=345",345,0.0426069067387534,0.838788480635551,0.613004259772379
"638","k119_650 flag=1 multi=2.0000 len=344",344,0.185871128695228,0.50695134061569,0.534004255304659
"639","k119_651 flag=0 multi=211.6102 len=709",709,0.602937330315751,0.132611717974181,0.500444738885654
"640","k119_652 flag=1 multi=3.0000 len=610",610,0.144633294841684,0.577279046673287,0.541905101054002
"641","k119_653 flag=1 multi=32.9789 len=30503",30503,0.131826809126757,0.288624787775891,0.514975546228733
"642","k119_654 flag=0 multi=352.7301 len=26204",26204,0.0780555260763365,0.379577977201067,0.522928891272421
"643","k119_655 flag=1 multi=4.0000 len=317",317,0.520805371881041,0.180854021847071,0.500444738885654
"644","k119_656 flag=1 multi=4.0000 len=1368",1368,0.0525179986332238,0.677083748555029,0.567398760860876
"645","k119_658 flag=1 multi=2.0000 len=501",501,0.611545373632575,0.128560079443893,0.500444738885654
"646","k119_659 flag=1 multi=2.0000 len=406",406,0.0278326459052875,0.893624627606753,0.6326469181861
"647","k119_660 flag=1 multi=928.0000 len=416",416,0.796141498905193,0.0459980139026812,0.423501565672856
"648","k119_661 flag=0 multi=40.7870 len=3875",3875,0.0914164179631293,0.350836769342712,0.521169013600431
"649","k119_662 flag=1 multi=18.0000 len=3288",3288,0.787801913198688,0.0305602716468591,0.417562250968006
"650","k119_663 flag=0 multi=22.0860 len=212",212,0.0767307490778333,0.731936444885799,0.58068946238272
"651","k119_664 flag=1 multi=2.0000 len=342",342,0.0551990449663903,0.795888778550149,0.601362757230713
"652","k119_665 flag=1 multi=115.0000 len=6056",6056,0.00699814064047006,0.774193548387097,0.596416523269696
"653","k119_666 flag=1 multi=4.0000 len=508",508,0.242897419749032,0.427944389275074,0.522928891272421
"654","k119_667 flag=1 multi=2.0000 len=318",318,0.711415739644438,0.0797616683217478,0.469523806570339
"655","k119_668 flag=1 multi=4.0000 len=913",913,0.506244816609818,0.189910625620655,0.500444738885654
"656","k119_669 flag=1 multi=4.0000 len=765",765,0.192836134531057,0.49682224428997,0.534004255304659
"657","k119_670 flag=0 multi=65.9797 len=415",415,0.510942507285965,0.18669314796425,0.500444738885654
"658","k119_671 flag=1 multi=2.0000 len=344",344,0.911464280347397,0.0112611717974181,0.393192841141397
"659","k119_672 flag=0 multi=24.1960 len=1226",1226,0.370674431359064,0.226611392354606,0.500444738885654
"660","k119_673 flag=1 multi=5.0000 len=768",768,0.561682406858271,0.156266137040715,0.500444738885654
"661","k119_674 flag=1 multi=2.0000 len=381",381,0.238213058851813,0.434081429990069,0.522928891272421
"662","k119_675 flag=1 multi=3.0000 len=392",392,0.620236934735447,0.123932472691162,0.500444738885654
"663","k119_676 flag=1 multi=4.0000 len=666",666,0.440396519664749,0.234597815292949,0.502011959520066
"664","k119_677 flag=0 multi=40.5455 len=1613",1613,0.368090438925728,0.228285566229521,0.500444738885654
"665","k119_678 flag=1 multi=584.0000 len=555",555,0.213342159268777,0.467626613704071,0.524330857675132
"666","k119_679 flag=0 multi=35.9515 len=222",222,0.378068332367604,0.283813306852036,0.512728548189095
"667","k119_680 flag=1 multi=3.0000 len=586",586,0.486104517154889,0.203058589870904,0.500444738885654
"668","k119_681 flag=1 multi=2.0000 len=492",492,0.180582523956748,0.514756703078451,0.534004255304659
"669","k119_682 flag=1 multi=3.0000 len=362",362,0.690286381229172,0.0888977159880834,0.47126204453534
"670","k119_683 flag=1 multi=4.0000 len=619",619,0.0426074707814467,0.838788480635551,0.613004259772379
"671","k119_684 flag=1 multi=4.0000 len=1001",1001,0.448993297686358,0.180810778490852,0.500444738885654
"672","k119_685 flag=1 multi=3.0000 len=343",343,0.4251112879261,0.246057596822244,0.5066740975745
"673","k119_686 flag=1 multi=3.0000 len=553",553,0.694570271358409,0.0873882820258193,0.47126204453534
"674","k119_687 flag=1 multi=2.0000 len=361",361,0.827175746404976,0.035253227408143,0.417562250968006
"675","k119_688 flag=1 multi=1097.0000 len=342",342,0.306870566086552,0.353862959285005,0.521169013600431
"676","k119_689 flag=1 multi=2.0000 len=301",301,0.0193480768738444,0.926971201588878,0.640966464326822
"677","k119_690 flag=1 multi=1061.0000 len=441",441,0.893420738830491,0.0152730883813307,0.393192841141397
"678","k119_691 flag=1 multi=8.0000 len=8498",8498,0.0610602976465879,0.418142129517342,0.522928891272421
"679","k119_692 flag=0 multi=984.2868 len=19193",19193,0.195814946076435,0.227989328159107,0.500444738885654
"680","k119_693 flag=1 multi=3.0000 len=327",327,0.00398204051629506,0.990744786494538,0.651904099678397
"681","k119_694 flag=1 multi=2.0000 len=504",504,0.356383632250022,0.30377358490566,0.518118602686267
"682","k119_695 flag=1 multi=7.0000 len=1566",1566,0.0373695709999548,0.739944991429824,0.58068946238272
"683","k119_696 flag=0 multi=136.5968 len=1322",1322,0.67315493821945,0.0834296647666122,0.469523806570339
"684","k119_697 flag=1 multi=3.0000 len=847",847,0.0203680277353724,0.922879841112215,0.640966464326822
"685","k119_698 flag=1 multi=3.0000 len=418",418,0.277315175215802,0.386554121151936,0.522928891272421
"686","k119_699 flag=0 multi=553.5689 len=910",910,0.761178345412469,0.0586295928500496,0.452376698932726
"687","k119_700 flag=1 multi=4.0000 len=403",403,0.56971307924591,0.151479642502483,0.500444738885654
"688","k119_701 flag=1 multi=2947.0000 len=401",401,0.487091781183102,0.202423038728898,0.500444738885654
"689","k119_702 flag=1 multi=56.0000 len=39747",39747,0.128389828254901,0.293475624545234,0.517934249988765
"690","k119_703 flag=1 multi=3.0000 len=327",327,0.0156517815473903,0.942462760675273,0.644195570890846
"691","k119_704 flag=1 multi=3.0000 len=1085",1085,0.0417273689306293,0.71945629210348,0.578886372444172
"692","k119_705 flag=1 multi=148.0000 len=1121",1121,0.00526532767600296,0.947861442181209,0.644212635154324
"693","k119_706 flag=1 multi=3.0000 len=398",398,0.842726859754297,0.0305858987090367,0.417562250968006
"694","k119_707 flag=1 multi=10.8824 len=748",748,0.0286219560423171,0.890526315789474,0.632467842875404
"695","k119_708 flag=1 multi=4.0000 len=888",888,0.449845057889669,0.227388282025819,0.500444738885654
"696","k119_709 flag=1 multi=3.0000 len=384",384,0.143969195161099,0.578470705064548,0.541905101054002
"697","k119_710 flag=1 multi=5.0000 len=398",398,0.0610272601811829,0.777696127110228,0.596445709127188
"698","k119_712 flag=1 multi=3.0000 len=800",800,0.0102087935928727,0.965600794438928,0.647481703862216
"699","k119_713 flag=1 multi=11.0000 len=1714",1714,0.912501372581677,0.0141906166540439,0.393192841141397
"700","k119_714 flag=1 multi=2.0000 len=305",305,0.0563446517801922,0.791797418073486,0.600455394232033
"701","k119_715 flag=1 multi=2.0000 len=329",329,0.149885569574418,0.568103277060576,0.541905101054002
"702","k119_716 flag=1 multi=4.0000 len=388",388,0.147070123759643,0.573068520357498,0.541905101054002
"703","k119_717 flag=1 multi=148.0000 len=2095",2095,0.247122530341573,0.329015027703591,0.521169013600431
"704","k119_718 flag=1 multi=4.0000 len=316",316,0.85379972376872,0.0273485600794439,0.417562250968006
"705","k119_719 flag=1 multi=3.0000 len=449",449,0.0989110222904601,0.676127110228401,0.567398760860876
"706","k119_720 flag=1 multi=3.0000 len=354",354,0.217834258807565,0.461330685203575,0.522928891272421
"707","k119_721 flag=1 multi=4.0000 len=600",600,0.0311237726176726,0.88051638530288,0.630750502654275
"708","k119_722 flag=1 multi=6.0000 len=686",686,0.859936472745531,0.0253028798411122,0.417562250968006
"709","k119_723 flag=1 multi=4.0000 len=437",437,0.168615606912684,0.534538232373386,0.536477394274641
"710","k119_724 flag=1 multi=2.0000 len=560",560,0.190097985851552,0.500973187686197,0.534004255304659
"711","k119_725 flag=1 multi=2.0000 len=347",347,0.0125353387819174,0.955988083416087,0.644692018327529
"712","k119_726 flag=1 multi=5.0000 len=1431",1431,0.164148363670159,0.430422130984175,0.522928891272421
"713","k119_727 flag=1 multi=5.0000 len=1027",1027,0.007394415911938,0.928887471598836,0.641613971827776
"714","k119_728 flag=1 multi=3.0000 len=439",439,0.315112317705843,0.345362462760675,0.521169013600431
"715","k119_729 flag=1 multi=3.0000 len=1026",1026,0.0123039746311299,0.886235899071232,0.632467842875404
"716","k119_730 flag=1 multi=4.0000 len=524",524,0.250741040570691,0.418848063555114,0.522928891272421
"717","k119_731 flag=1 multi=3.0000 len=344",344,0.585259579681025,0.14266137040715,0.500444738885654
"718","k119_732 flag=1 multi=2.0000 len=373",373,0.12608904641697,0.614538232373386,0.550255877137689
"719","k119_733 flag=1 multi=7.0000 len=341",341,0.070156501068537,0.750764647467726,0.585950457689798
"720","k119_734 flag=1 multi=4.0000 len=959",959,0.0906750260948666,0.695928500496524,0.574659353421596
"721","k119_735 flag=1 multi=4.0000 len=326",326,0.0775936460185939,0.729414101290963,0.58068946238272
"722","k119_736 flag=1 multi=2.0000 len=413",413,0.0968268074579238,0.680456802383317,0.568333874162357
"723","k119_737 flag=1 multi=4.0000 len=441",441,0.154036485220812,0.559900695134062,0.539958369186338
"724","k119_738 flag=1 multi=593.0000 len=551",551,0.274610318336002,0.390069513406157,0.522928891272421
"725","k119_739 flag=1 multi=4.0000 len=448",448,0.129183137033294,0.608361469712016,0.550255877137689
"726","k119_740 flag=1 multi=3.0000 len=347",347,0.0452413519031284,0.82875868917577,0.610005890023201
"727","k119_741 flag=0 multi=49.3390 len=16639",16639,0.229861816148741,0.200339558573854,0.500444738885654
"728","k119_742 flag=1 multi=4.0000 len=519",519,0.489284039903513,0.200953326713009,0.500444738885654
"729","k119_743 flag=1 multi=3.0000 len=777",777,0.0857584448336673,0.708917576961271,0.576497741461461
"730","k119_744 flag=1 multi=3.0000 len=503",503,0.0987689468445341,0.676444885799404,0.567398760860876
"731","k119_745 flag=1 multi=3.0000 len=337",337,0.0738161299374574,0.740059582919563,0.58068946238272
"732","k119_746 flag=1 multi=3.0000 len=474",474,0.562734703695209,0.155729890764647,0.500444738885654
"733","k119_747 flag=1 multi=3.0000 len=452",452,0.0183981160481207,0.930585898709037,0.642109801822849
"734","k119_748 flag=1 multi=5.0000 len=4032",4032,0.0164744996775714,0.649769585253456,0.563402241414989
"735","k119_749 flag=1 multi=4.0000 len=1221",1221,0.214837480678271,0.362498505201897,0.521691628809015
"736","k119_750 flag=0 multi=56.9047 len=23618",23618,0.047497867650476,0.461678389522193,0.522928891272421
"737","k119_751 flag=1 multi=110.9145 len=51562",51562,0.12403964615638,0.299417899587679,0.518118602686267
"738","k119_752 flag=1 multi=2.0000 len=493",493,0.0751374969385498,0.736623634558093,0.58068946238272
"739","k119_753 flag=1 multi=3.0000 len=471",471,0.0262952801569821,0.899543197616683,0.634735943653391
"740","k119_754 flag=1 multi=3.0000 len=872",872,0.0876093966732049,0.703833167825223,0.57601048000933
"741","k119_755 flag=1 multi=5.0000 len=1911",1911,0.292536244108216,0.285685813369474,0.512728548189095
"742","k119_756 flag=1 multi=3.0000 len=1319",1319,0.773939430332796,0.0517399449914298,0.423501565672856
"743","k119_757 flag=1 multi=3.0000 len=360",360,0.696845178420711,0.0862760675273088,0.47126204453534
"744","k119_758 flag=1 multi=3.0000 len=391",391,0.720966723006027,0.0753723932472691,0.469523806570339
"745","k119_759 flag=1 multi=3.0000 len=321",321,0.78611422508153,0.0490168818272095,0.423501565672856
"746","k119_760 flag=1 multi=3.0000 len=496",496,0.129484408621474,0.607527308838133,0.550255877137689
"747","k119_761 flag=1 multi=3.0000 len=811",811,0.196322175509133,0.491559086395233,0.533646238056722
"748","k119_762 flag=1 multi=2.0000 len=310",310,0.148332905263605,0.571022840119166,0.541905101054002
"749","k119_763 flag=1 multi=7.0000 len=1686",1686,0.519694415433894,0.146968549447921,0.500444738885654
"750","k119_764 flag=1 multi=3.0000 len=345",345,0.481676914332118,0.206057596822244,0.500444738885654
"751","k119_765 flag=1 multi=3.1597 len=576",576,0.202341705829767,0.482859980139027,0.52873623326356
"752","k119_766 flag=1 multi=3.0000 len=614",614,0.204914607439392,0.479265143992056,0.527107533120349
"753","k119_767 flag=1 multi=2.0000 len=311",311,0.0341631560895421,0.869632571996028,0.625755350664972
"754","k119_768 flag=1 multi=3.0000 len=388",388,0.0527006577080466,0.80369414101291,0.604215263208384
"755","k119_769 flag=1 multi=2.0000 len=543",543,0.0034114685332351,0.992333664349553,0.651904099678397
"756","k119_770 flag=1 multi=47.0000 len=1622",1622,0.368366430145141,0.228086259815841,0.500444738885654
"757","k119_771 flag=1 multi=4.0000 len=736",736,0.59497609262626,0.137040714995035,0.500444738885654
"758","k119_772 flag=0 multi=44.0000 len=59414",59414,0.153669422962394,0.264491874848411,0.506722706691942
"759","k119_773 flag=0 multi=3.8701 len=581",581,0.0843719709041223,0.712472691161867,0.576497741461461
"760","k119_774 flag=1 multi=237.0000 len=1596",1596,0.0179150115705271,0.845577390680432,0.615597509204876
"761","k119_775 flag=1 multi=67.0000 len=947",947,0.308324872140163,0.352671300893744,0.521169013600431
"762","k119_776 flag=1 multi=4.0000 len=1820",1820,0.132475419036347,0.478255670267469,0.527107533120349
"763","k119_777 flag=1 multi=3.0000 len=578",578,0.379238867899557,0.282800397219464,0.512728548189095
"764","k119_778 flag=1 multi=5.0000 len=2810",2810,0.789266938377395,0.0467174233666839,0.423501565672856
"765","k119_779 flag=1 multi=3.0000 len=619",619,0.497453777957581,0.195868917576961,0.500444738885654
"766","k119_780 flag=1 multi=3.0000 len=533",533,0.22883321778575,0.446673286991063,0.522928891272421
"767","k119_781 flag=1 multi=4.0000 len=760",760,0.291825530222726,0.369851042701092,0.522616312520407
"768","k119_783 flag=1 multi=2.0000 len=309",309,0.028591113529813,0.890724925521351,0.632467842875404
"769","k119_784 flag=1 multi=3.0000 len=355",355,0.00370984696866681,0.991678252234359,0.651904099678397
"770","k119_785 flag=1 multi=3.0000 len=351",351,0.596998392688759,0.136027805362463,0.500444738885654
"771","k119_786 flag=1 multi=8.0000 len=372",372,0.0193475358280839,0.926971201588878,0.640966464326822
"772","k119_787 flag=1 multi=4.0000 len=321",321,0.00799966932590946,0.975551142005958,0.647876416379174
"773","k119_788 flag=1 multi=935.0000 len=389",389,0.079596269492434,0.72428997020854,0.580509671037226
"774","k119_789 flag=1 multi=4.0000 len=302",302,0.0469766484668406,0.822760675273088,0.607391836652797
"775","k119_790 flag=1 multi=2.0000 len=303",303,0.131136231198312,0.603614697120159,0.550255877137689
"776","k119_791 flag=1 multi=4.0000 len=344",344,0.757194097695884,0.06,0.452376698932726
"777","k119_792 flag=1 multi=4.0000 len=633",633,0.35299324820011,0.306871896722939,0.518118602686267
"778","k119_793 flag=1 multi=4.0000 len=738",738,0.181212907502159,0.513624627606753,0.534004255304659
"779","k119_794 flag=1 multi=3.0000 len=364",364,0.0118774996925462,0.958291956305859,0.645580824896634
"780","k119_795 flag=1 multi=2.0000 len=343",343,0.428857264704454,0.243078450844091,0.5066740975745
"781","k119_796 flag=1 multi=3.0000 len=878",878,0.191770943695053,0.498570009930487,0.534004255304659
"782","k119_797 flag=1 multi=6.0000 len=980",980,0.283553000605013,0.379662363455809,0.522928891272421
"783","k119_798 flag=1 multi=3.0000 len=392",392,0.9128101943328,0.0109235352532274,0.393192841141397
"784","k119_799 flag=1 multi=3.0000 len=309",309,0.195198679670743,0.49304865938431,0.533646238056722
"785","k119_800 flag=1 multi=2.0000 len=371",371,0.255093055526556,0.413426017874876,0.522928891272421
"786","k119_801 flag=1 multi=5.0000 len=1455",1455,0.023266803668867,0.812651971140431,0.607391836652797
"787","k119_802 flag=1 multi=3.0000 len=342",342,0.552498608966285,0.161449851042701,0.500444738885654
"788","k119_803 flag=0 multi=21.0000 len=239",239,0.00338913952034105,0.992432969215492,0.651904099678397
"789","k119_804 flag=1 multi=3.0000 len=376",376,0.508277072242666,0.188738828202582,0.500444738885654
"790","k119_805 flag=1 multi=2.0000 len=352",352,0.0769939885946766,0.731142005958292,0.58068946238272
"791","k119_806 flag=1 multi=3.0000 len=918",918,0.317571741230852,0.342800397219464,0.521169013600431
"792","k119_807 flag=1 multi=3.0000 len=1257",1257,0.389889012172064,0.214015227010005,0.500444738885654
"793","k119_808 flag=1 multi=3.0000 len=380",380,0.0500516116450886,0.812909632571996,0.607391836652797
"794","k119_809 flag=1 multi=2.0000 len=365",365,0.163348619074781,0.54343594836147,0.536477394274641
"795","k119_810 flag=1 multi=1.0000 len=323",323,0.128794709018255,0.60909632571996,0.550255877137689
"796","k119_811 flag=1 multi=5.0000 len=2223",2223,0.185931435070835,0.398971578905409,0.522928891272421
"797","k119_812 flag=1 multi=86.0000 len=386",386,0.0836969263568922,0.714001986097319,0.576497741461461
"798","k119_813 flag=1 multi=3.0000 len=410",410,0.0778920199953965,0.728619662363456,0.58068946238272
"799","k119_814 flag=1 multi=2.0000 len=480",480,0.398143145187537,0.267527308838133,0.506722706691942
"800","k119_815 flag=1 multi=582.8855 len=573",573,0.584660703276293,0.143058589870904,0.500444738885654
"801","k119_819 flag=1 multi=3.1254 len=438",438,0.0160179739056052,0.941072492552135,0.644195570890846
"802","k119_820 flag=1 multi=7.0000 len=1460",1460,0.0721141462075597,0.61191055128154,0.550255877137689
"803","k119_821 flag=1 multi=3.0000 len=797",797,0.393619803782613,0.270844091360477,0.506722706691942
"804","k119_822 flag=1 multi=13.3140 len=498",498,0.272959343503372,0.391976166832175,0.522928891272421
"805","k119_823 flag=1 multi=3.0000 len=325",325,0.780008595513385,0.0511221449851043,0.423501565672856
"806","k119_824 flag=0 multi=187.2234 len=7577",7577,0.207678310300844,0.217923841862721,0.500444738885654
"807","k119_825 flag=1 multi=2.0000 len=316",316,0.0753231178527544,0.735988083416087,0.58068946238272
"808","k119_826 flag=1 multi=2.0000 len=471",471,0.0666718575041719,0.760913604766634,0.592109871367745
